2	0	0
3	0	0
33	0	0
85	0	0
90	0	0
104	0	0
128	0	0
153	0	0
230	2	0
314	1	2
366	0	1
386	2	0
411	0	0
420	0	0
422	0	0
424	0	0
429	1	2
431	0	0
432	0	0
433	0	0
434	0	0
439	0	0
441	0	0
442	0	0
452	0	0
453	0	0
454	0	0
455	0	0
456	0	0
457	0	0
458	0	0
459	0	0
462	0	0
468	0	0
470	0	0
472	0	0
475	0	0
481	0	0
486	0	0
493	0	0
494	0	0
498	0	0
501	0	0
505	0	0
509	0	0
527	0	0
528	0	0
530	0	0
531	0	0
532	0	0
535	0	0
539	0	0
540	0	0
